HETATM,Atom_num,Atom_name,Residual_name,Residual_num,x,y,z,atoms_simplify
HETATM,1,C1,GLB,1,-19.243,-4.168,0.400,C
HETATM,2,C2,GLB,1,-19.368,-5.076,1.619,C
HETATM,3,C3,GLB,1,-18.861,-4.406,2.885,C
HETATM,4,C4,GLB,1,-17.479,-3.834,2.663,C
HETATM,5,C5,GLB,1,-17.487,-2.922,1.436,C
HETATM,6,C6,GLB,1,-16.149,-2.302,1.094,C
HETATM,7,OH1,GLB,1,-19.496,-4.924,-0.731,O
HETATM,8,OH2,GLB,1,-20.736,-5.431,1.778,O
HETATM,9,OH3,GLB,1,-18.802,-5.384,3.930,O
HETATM,10,O5,GLB,1,-17.886,-3.715,0.306,O
HETATM,11,OH6,GLB,1,-15.158,-3.286,0.842,O
HETATM,12,HO1,GLB,1,-19.965,-4.194,-1.389,H
HETATM,13,HO2,GLB,1,-20.985,-6.365,1.417,H
HETATM,14,HO3,GLB,1,-19.607,-5.078,4.598,H
HETATM,15,HO6,GLB,1,-14.538,-3.411,-0.045,H
HETATM,16,O4,GLB,1,-16.620,-4.956,2.513,O
HETATM,17,H5,GLB,1,-18.146,-2.115,1.603,H
HETATM,18,H6S,GLB,1,-15.915,-1.566,0.462,H
HETATM,19,H6R,GLB,1,-15.826,-1.726,1.912,H
HETATM,20,H1,GLB,1,-19.938,-3.334,0.495,H
HETATM,21,H2,GLB,1,-18.778,-5.970,1.419,H
HETATM,22,H3,GLB,1,-19.547,-3.605,3.157,H
HETATM,23,H4,GLB,1,-17.132,-3.218,3.492,H
HETATM,24,C1,GLA,2,-15.953,-5.420,3.680,C
HETATM,25,C2,GLA,2,-14.460,-5.112,3.743,C
HETATM,26,C3,GLA,2,-13.674,-5.884,2.697,C
HETATM,27,C4,GLA,2,-14.018,-7.355,2.755,C
HETATM,28,C5,GLA,2,-15.533,-7.537,2.655,C
HETATM,29,C6,GLA,2,-16.009,-8.972,2.726,C
HETATM,30,OH2,GLA,2,-14.278,-3.715,3.546,O
HETATM,31,O3,GLA,2,-12.275,-5.719,2.958,O
HETATM,32,O5,GLA,2,-16.129,-6.840,3.761,O
HETATM,33,OH6,GLA,2,-15.620,-9.601,3.937,O
HETATM,34,HO2,GLA,2,-14.124,-3.142,4.460,H
HETATM,35,HO6,GLA,2,-16.250,-10.091,4.678,H
HETATM,36,O4,GLA,2,-13.485,-7.824,3.987,O
HETATM,37,H5,GLA,2,-15.871,-7.164,1.728,H
HETATM,38,H6S,GLA,2,-16.902,-9.372,2.529,H
HETATM,39,H6R,GLA,2,-15.575,-9.510,1.933,H
HETATM,40,H1,GLA,2,-16.464,-4.910,4.497,H
HETATM,41,H2,GLA,2,-14.112,-5.391,4.738,H
HETATM,42,H3,GLA,2,-13.921,-5.492,1.710,H
HETATM,43,H4,GLA,2,-13.593,-7.929,1.932,H
HETATM,44,C1,GLC,3,-11.459,-5.333,1.868,C
HETATM,45,C2,GLC,3,-9.993,-5.161,2.340,C
HETATM,46,C3,GLC,3,-9.055,-4.970,1.127,C
HETATM,47,C4,GLC,3,-9.225,-6.098,0.085,C
HETATM,48,C5,GLC,3,-10.723,-6.233,-0.324,C
HETATM,49,C6,GLC,3,-10.948,-7.372,-1.338,C
HETATM,50,O5,GLC,3,-11.544,-6.400,0.885,O
HETATM,51,OH2,GLC,3,-9.863,-4.027,3.187,O
HETATM,52,OH3,GLC,3,-7.704,-4.959,1.568,O
HETATM,53,O4,GLC,3,-8.417,-5.802,-1.054,O
HETATM,54,O6,GLC,3,-10.265,-7.517,-2.351,O
HETATM,55,OH6,GLC,3,-11.985,-8.188,-0.988,O
HETATM,56,H1,GLC,3,-11.842,-4.383,1.443,H
HETATM,57,H2,GLC,3,-9.682,-6.068,2.894,H
HETATM,58,H3,GLC,3,-9.282,-3.997,0.644,H
HETATM,59,H4,GLC,3,-8.886,-7.053,0.536,H
HETATM,60,H5,GLC,3,-11.034,-5.306,-0.842,H
HETATM,61,HO6,GLC,3,-12.345,-7.874,-0.155,H
HETATM,62,HO2,GLC,3,-8.918,-3.840,3.203,H
HETATM,63,HO3,GLC,3,-7.187,-5.102,0.767,H
HETATM,64,C1,GLC,4,-7.088,-6.308,-1.053,C
HETATM,65,C2,GLC,4,-6.008,-5.304,-1.445,C
HETATM,66,C3,GLC,4,-6.108,-4.901,-2.907,C
HETATM,67,C4,GLC,4,-6.183,-6.126,-3.790,C
HETATM,68,C5,GLC,4,-7.315,-7.038,-3.317,C
HETATM,69,C6,GLC,4,-7.478,-8.316,-4.110,C
HETATM,70,OH2,GLC,4,-6.140,-4.154,-0.619,O
HETATM,71,OH3,GLC,4,-4.944,-4.142,-3.254,O
HETATM,72,OH4,GLC,4,-6.435,-5.767,-5.139,O
HETATM,73,O5,GLC,4,-7.032,-7.416,-1.960,O
HETATM,74,OH6,GLC,4,-6.302,-9.110,-4.084,O
HETATM,75,HO2,GLC,4,-5.445,-4.112,0.219,H
HETATM,76,HO3,GLC,4,-5.338,-3.135,-3.389,H
HETATM,77,HO4,GLC,4,-5.494,-5.715,-5.687,H
HETATM,78,HO6,GLC,4,-6.192,-10.147,-3.767,H
HETATM,79,H5,GLC,4,-8.234,-6.526,-3.398,H
HETATM,80,H6S,GLC,4,-8.215,-8.988,-4.117,H
HETATM,81,H6R,GLC,4,-7.673,-8.068,-5.113,H
HETATM,82,H1,GLC,4,-6.929,-6.630,-0.024,H
HETATM,83,H3,GLC,4,-7.006,-4.298,-3.045,H
HETATM,84,H4,GLC,4,-5.224,-6.641,-3.723,H
HETATM,85,H2,GLC,4,-5.044,-5.778,-1.264,H
HETATM,86,C1,GLB,5,-12.384,-8.660,3.917,C
HETATM,87,C2,GLB,5,-11.855,-8.872,5.332,C
HETATM,88,C3,GLB,5,-10.810,-9.973,5.392,C
HETATM,89,C4,GLB,5,-11.320,-11.224,4.715,C
HETATM,90,C5,GLB,5,-11.793,-10.892,3.299,C
HETATM,91,C6,GLB,5,-12.351,-12.064,2.522,C
HETATM,92,OH2,GLB,5,-11.293,-7.649,5.791,O
HETATM,93,OH3,GLB,5,-10.529,-10.264,6.766,O
HETATM,94,O5,GLB,5,-12.845,-9.919,3.409,O
HETATM,95,OH6,GLB,5,-13.464,-12.653,3.176,O
HETATM,96,HO2,GLB,5,-11.905,-7.098,6.412,H
HETATM,97,HO3,GLB,5,-9.517,-9.880,6.897,H
HETATM,98,HO6,GLB,5,-14.468,-12.818,2.787,H
HETATM,99,OH4,GLB,5,-12.365,-11.711,5.547,O
HETATM,100,HO4,GLB,5,-11.970,-11.922,6.541,H
HETATM,101,H5,GLB,5,-10.980,-10.529,2.734,H
HETATM,102,H6S,GLB,5,-12.572,-12.156,1.553,H
HETATM,103,H6R,GLB,5,-11.604,-12.799,2.439,H
HETATM,104,H1,GLB,5,-11.595,-8.241,3.292,H
HETATM,105,H2,GLB,5,-12.705,-9.143,5.958,H
HETATM,106,H3,GLB,5,-9.907,-9.628,4.887,H
HETATM,107,H4,GLB,5,-10.556,-11.994,4.602,H
