Residual,Connection,Atom,Shift
A-D-GALNAC, ,H1,5
A-D-GALNAC, ,H2,4.37
A-D-GALNAC, ,H3,4.15
A-D-GALNAC, ,H4,4.35
A-D-GALNAC, ,H5,4.37
A-D-GALNAC, ,H6,3.72
A-D-GALNAC, ,NAc,2.19
B-D-GALP,3,H1,4.71
B-D-GALP,3,H2,3.83
B-D-GALP,3,H3,3.83
B-D-GALP,3,H4,4.57
B-D-GALP,3,H5,3.75
B-D-GALP,3,H61,4.28
B-D-GALP,3,H62,4.42
B-D-GALPNAC," 3, 2",H1,4.83
B-D-GALPNAC," 3, 2",H2,4.08
B-D-GALPNAC," 3, 2",H3,3.81
B-D-GALPNAC," 3, 2",H4,4.08
B-D-GALPNAC," 3, 2",H5,3.57
B-D-GALPNAC," 3, 2",H61,3.74
B-D-GALPNAC," 3, 2",H62,3.84
B-D-GALPNAC," 3, 2",NAc,2.07
A-D-GALPNAC," 3, 2, 3",H1,5.13
A-D-GALPNAC," 3, 2, 3",H2,4.31
A-D-GALPNAC," 3, 2, 3",H3,3.91
A-D-GALPNAC," 3, 2, 3",H4,4.08
A-D-GALPNAC," 3, 2, 3",H5,3.94
A-D-GALPNAC," 3, 2, 3",H61,3.73
A-D-GALPNAC," 3, 2, 3",H62,3.78
A-D-GALPNAC," 3, 2, 3",NAc,2.06
A-D-GALNAC, ,C1,99.2
A-D-GALNAC, ,C2,49.8
A-D-GALNAC, ,C3,77.6
A-D-GALNAC, ,C4,69.1
A-D-GALNAC, ,C5,71.4
A-D-GALNAC, ,C6,61.5
A-D-GALNAC, ,NAc,23.3
A-D-GALNAC, ,CO,175
B-D-GALP,3,C1,103
B-D-GALP,3,C2,78
B-D-GALP,3,C3,73.5
B-D-GALP,3,C4,77.2
B-D-GALP,3,C5,68
B-D-GALP,3,C6,69.2
B-D-GALPNAC," 3, 2",C1,102.8
B-D-GALPNAC," 3, 2",C2,51.8
B-D-GALPNAC," 3, 2",C3,76.5
B-D-GALPNAC," 3, 2",C4,65.1
B-D-GALPNAC," 3, 2",C5,75.8
B-D-GALPNAC," 3, 2",C6,62.1
B-D-GALPNAC," 3, 2",NAc,23.2
B-D-GALPNAC," 3, 2",CO,175.4
A-D-GALPNAC," 3, 2, 3",C1,94.9
A-D-GALPNAC," 3, 2, 3",C2,50.6
A-D-GALPNAC," 3, 2, 3",C3,68.2
A-D-GALPNAC," 3, 2, 3",C4,77.6
A-D-GALPNAC," 3, 2, 3",C5,73
A-D-GALPNAC," 3, 2, 3",C6,61.2
A-D-GALPNAC," 3, 2, 3",NAc,22.9
A-D-GALPNAC," 3, 2, 3",CO,175.6
