Residual,Connection,Atom,Shift,Residual Num
a-D-Glcp," 6,until",H1,4.97,1
a-D-Glcp," 6,until",H2,3.45,1
a-D-Glcp," 6,until",H3,3.67,1
a-D-Glcp," 6,until",H4,3.36,1
a-D-Glcp," 6,until",H5,3.84,1
b-D-Galf," 6,6,until",H1,4.97,2
b-D-Galf," 6,6,until",H2,4.02,2
b-D-Galf," 6,6,until",H3,4.22,2
b-D-Galf," 6,6,until",H4,3.95,2
b-D-Galf," 6,6,until",H5,3.82,2
a-D-GlcpNAc," 2,6,6,until",H1,4.85,3
a-D-GlcpNAc," 2,6,6,until",H2,4.12,3
a-D-GlcpNAc," 2,6,6,until",H3,3.81,3
a-D-GlcpNAc," 2,6,6,until",H4,3.65,3
a-D-GlcpNAc," 2,6,6,until",H5,3.98,3
a-D-GlcpNAc," 2,6,6,until",H6,3.75,3
a-D-GlcpNAc," 2,6,6,until",H6',3.75,3
a-D-Glcp," 6,2,6,6,until",H1,4.95,4
a-D-Glcp," 6,2,6,6,until",H2,3.54,4
a-D-Glcp," 6,2,6,6,until",H3,3.72,4
a-D-Glcp," 6,2,6,6,until",H4,3.41,4
a-D-Glcp," 6,2,6,6,until",H5,3.9,4
a-L-FucpNAc," 3,2,6,6,until",H1,4.98,5
a-L-FucpNAc," 3,2,6,6,until",H2,4.24,5
a-L-FucpNAc," 3,2,6,6,until",H3,3.86,5
a-L-FucpNAc," 3,2,6,6,until",H4,3.88,5
a-L-FucpNAc," 3,2,6,6,until",H5,4.37,5
a-L-FucpNAc," 3,2,6,6,until",CH3,1.16,5
a-D-Glcp," 6,until",C1,102.0,1
a-D-Glcp," 6,until",C2,72.3,1
a-D-Glcp," 6,until",C3,74.0,1
a-D-Glcp," 6,until",C4,70.4,1
a-D-Glcp," 6,until",C5,72.0,1
a-D-Glcp," 6,until",C6,69.2,1
b-D-Galf," 6,6,until",C1,107.0,2
b-D-Galf," 6,6,until",C2,87.68,2
b-D-Galf," 6,6,until",C3,76.3,2
b-D-Galf," 6,6,until",C4,83.18,2
b-D-Galf," 6,6,until",C5,71.6,2
b-D-Galf," 6,6,until",C6,63.7,2
a-D-GlcpNAc," 2,6,6,until",C1,99.0,3
a-D-GlcpNAc," 2,6,6,until",C2,54.1,3
a-D-GlcpNAc," 2,6,6,until",C3,77.1,3
a-D-GlcpNAc," 2,6,6,until",C4,70.4,3
a-D-GlcpNAc," 2,6,6,until",C5,71.1,3
a-D-GlcpNAc," 2,6,6,until",C6,67.0,3
a-D-GlcpNAc," 2,6,6,until",CO,175.3,3
a-D-GlcpNAc," 2,6,6,until",CH3,23.2,3
a-D-Glcp," 6,2,6,6,until",C1,98.1,4
a-D-Glcp," 6,2,6,6,until",C2,72.3,4
a-D-Glcp," 6,2,6,6,until",C3,73.5,4
a-D-Glcp," 6,2,6,6,until",C4,70.4,4
a-D-Glcp," 6,2,6,6,until",C5,72.7,4
a-D-Glcp," 6,2,6,6,until",C6,61.4,4
a-L-FucpNAc," 3,2,6,6,until",C1,98.0,5
a-L-FucpNAc," 3,2,6,6,until",C2,49.0,5
a-L-FucpNAc," 3,2,6,6,until",C3,77.8,5
a-L-FucpNAc," 3,2,6,6,until",C4,72.0,5
a-L-FucpNAc," 3,2,6,6,until",C5,69.58,5
a-L-FucpNAc," 3,2,6,6,until",C6,16.3,5
a-L-FucpNAc," 3,2,6,6,until",CO,174.5,5
a-L-FucpNAc," 3,2,6,6,until",CH3,22.7,5
